Episode,Total Reward,Max Value,Loss
1823,576,64,1.84238862991333
1824,784,64,1.6564291715621948
1825,1740,128,1.7065187692642212
1826,1236,128,1.6423227787017822
1827,1472,128,1.9709316492080688
1828,728,64,1.5912421941757202
1829,920,64,1.6590417623519897
1830,260,16,1.4807400703430176
1831,1040,128,1.8601478338241577
1832,400,32,1.5840319395065308
1833,1284,128,1.816428303718567
1834,528,64,1.3746265172958374
1835,768,64,1.6809428930282593
1836,480,64,1.5753545761108398
1837,664,64,1.6538417339324951
1838,880,64,1.5167220830917358
1839,528,64,1.6387698650360107
1840,1108,128,1.5185120105743408
1841,1240,128,1.6588588953018188
1842,1096,128,2.026052474975586
1843,1428,128,1.8254185914993286
1844,1680,128,1.5304192304611206
1845,688,64,1.668757677078247
1846,2888,256,1.5689494609832764
1847,2596,256,1.6081712245941162
1848,1376,128,1.7362033128738403
1849,1184,128,1.674142837524414
1850,164,16,1.3725357055664062
1851,1016,128,2.210977077484131
1852,648,64,1.5644471645355225
1853,1316,128,1.5405668020248413
1854,1248,128,1.8190351724624634
1855,1288,128,1.7224873304367065
1856,1704,128,1.6160238981246948
1857,472,64,1.4600117206573486
1858,1144,128,1.4214684963226318
1859,448,64,1.354369044303894
1860,1116,128,1.7831236124038696
1861,2328,256,1.5514096021652222
1862,372,32,1.593825101852417
1863,360,32,1.3420376777648926
1864,732,64,1.6260730028152466
1865,1672,128,1.6324275732040405
1866,1240,128,1.9813154935836792
1867,1016,64,1.5734418630599976
1868,660,64,1.4851154088974
1869,560,64,1.551039218902588
1870,636,64,1.3801259994506836
1871,860,64,1.7171406745910645
1872,1560,128,1.5549142360687256
1873,572,64,1.836665391921997
1874,1004,128,1.5259857177734375
1875,612,64,1.4060335159301758
1876,800,64,1.7380926609039307
1877,584,64,1.4355151653289795
1878,228,32,1.2314517498016357
1879,604,64,1.7187798023223877
1880,588,64,1.3616164922714233
1881,976,64,1.622925877571106
1882,336,32,1.6066807508468628
1883,1184,128,1.7388391494750977
1884,1296,128,1.4690181016921997
1885,952,128,1.6366841793060303
1886,616,64,1.7855156660079956
1887,1180,128,1.7117918729782104
1888,1328,128,1.611202597618103
1889,1268,128,1.5749613046646118
1890,1272,128,1.5619865655899048
1891,1568,128,1.610494613647461
1892,1064,64,1.4452975988388062
1893,568,64,1.456281304359436
1894,1432,128,1.5376440286636353
1895,1520,128,1.6295676231384277
1896,424,32,1.5195876359939575
1897,1240,128,1.5888972282409668
1898,2124,256,1.5529358386993408
1899,304,32,1.2333449125289917
1900,1140,128,1.825293779373169
1901,2828,256,2.292496681213379
1902,1280,128,2.669428586959839
1903,368,32,1.3146237134933472
1904,636,64,1.5218862295150757
1905,1444,128,1.7186381816864014
1906,1268,128,1.4888617992401123
1907,676,64,1.4982540607452393
1908,1244,128,1.4523333311080933
1909,784,64,1.7649701833724976
1910,220,32,1.2092899084091187
1911,636,64,1.4168161153793335
1912,1004,128,1.525949478149414
1913,1068,128,1.956227421760559
1914,636,64,1.4634063243865967
1915,792,64,1.667481541633606
1916,1020,128,1.5950528383255005
1917,1092,128,1.478627324104309
1918,608,64,1.4329694509506226
1919,744,64,1.665212631225586
1920,1680,128,1.4056293964385986
1921,1500,128,1.855015754699707
1922,352,32,1.5044350624084473
1923,1332,128,1.471553087234497
1924,648,64,1.5237270593643188
1925,1068,128,1.4958502054214478
1926,1684,128,1.6139966249465942
1927,1092,64,1.386717677116394
1928,1092,128,1.3801106214523315
1929,1192,128,1.5595422983169556
1930,288,32,1.450059413909912
1931,644,64,1.498523235321045
1932,1520,128,1.479858636856079
1933,732,64,1.5435278415679932
1934,856,64,1.835866928100586
1935,1100,64,1.5402638912200928
1936,1040,64,1.6547884941101074
1937,1164,128,1.5461195707321167
1938,488,32,1.386765956878662
1939,2200,256,1.6052403450012207
1940,1372,128,1.5333971977233887
1941,1324,128,1.5015158653259277
1942,1380,128,1.6794946193695068
1943,540,64,1.471671223640442
1944,500,32,1.1404858827590942
1945,772,64,1.5316311120986938
1946,776,64,1.5609859228134155
1947,2440,256,1.4882842302322388
1948,564,64,1.6986557245254517
1949,452,32,1.1969363689422607
1950,520,64,1.3448494672775269
1951,768,64,1.494027853012085
1952,2624,256,1.544486165046692
1953,412,32,1.3681808710098267
1954,2360,256,1.373183250427246
1955,844,64,1.546441674232483
1956,1596,128,1.5033986568450928
1957,1744,128,1.390283226966858
1958,532,32,1.4042495489120483
1959,1080,64,1.4812052249908447
1960,1000,128,1.4690918922424316
1961,1072,128,1.3897064924240112
1962,1368,128,2.6430177688598633
1963,636,64,1.2862051725387573
1964,112,16,1.0797761678695679
1965,2880,256,1.3762272596359253
1966,1444,128,1.5668983459472656
1967,1452,128,1.2823227643966675
1968,456,32,1.4079222679138184
1969,812,64,1.386366844177246
1970,1452,128,1.3997479677200317
1971,2520,256,1.5311415195465088
1972,1424,128,1.4838149547576904
1973,768,64,1.5353307723999023
1974,1172,128,1.3710397481918335
1975,624,64,1.3185274600982666
1976,1888,128,1.5279734134674072
1977,664,64,1.4050395488739014
1978,1440,128,1.3115625381469727
1979,432,32,1.2477625608444214
1980,1176,128,1.368351936340332
1981,196,16,1.140773057937622
1982,744,64,1.6500639915466309
1983,1016,64,1.3345012664794922
1984,1360,128,1.2591921091079712
1985,492,64,1.4091577529907227
1986,540,64,1.468091607093811
1987,944,64,1.5766679048538208
1988,632,64,1.4590516090393066
1989,1288,128,1.6085025072097778
1990,1168,64,1.3262684345245361
1991,560,64,1.2671926021575928
1992,1424,128,1.9848756790161133
1993,1028,64,1.3469172716140747
1994,2152,256,1.4192640781402588
1995,1444,128,1.3356354236602783
1996,436,32,1.3204004764556885
1997,800,64,1.3178298473358154
1998,684,64,1.444588541984558
1999,816,64,1.1720083951950073
2000,676,64,1.5210028886795044
2001,968,64,1.4114785194396973
2002,1084,128,1.481752872467041
2003,1472,128,1.5418306589126587
2004,588,64,1.390421986579895
2005,264,32,1.1325105428695679
2006,1004,64,1.3103814125061035
2007,2452,256,1.411845088005066
2008,1040,128,1.2790522575378418
2009,1180,128,1.3932735919952393
2010,924,64,1.214571237564087
2011,1028,128,1.512784481048584
2012,648,64,1.3913075923919678
2013,2696,256,1.5863404273986816
2014,504,64,1.41718327999115
2015,2528,256,1.1991026401519775
2016,476,64,1.3122708797454834
2017,1356,128,1.3880034685134888
2018,1288,128,2.7279229164123535
2019,1748,128,1.3274118900299072
2020,568,64,1.268480658531189
2021,1404,128,1.2771168947219849
2022,1368,128,1.4901443719863892
2023,944,64,1.2937862873077393
2024,684,64,1.2638548612594604
2025,852,64,1.1834028959274292
2026,3048,256,3.4650323390960693
2027,672,64,1.4009971618652344
2028,1324,128,1.4576380252838135
2029,676,64,1.2395908832550049
2030,1324,128,1.2909488677978516
2031,1528,128,1.402549386024475
2032,700,64,1.4906847476959229
2033,1580,128,1.3494298458099365
2034,2356,256,1.5310356616973877
2035,1016,128,1.2490679025650024
2036,1040,64,1.5025964975357056
2037,1228,128,1.2704660892486572
2038,560,64,1.2034876346588135
2039,816,64,1.281018853187561
2040,716,64,1.3484911918640137
2041,1380,128,1.2684566974639893
2042,976,64,1.3468356132507324
2043,1516,128,1.431231141090393
2044,1324,128,1.3527313470840454
2045,2816,256,1.7553638219833374
2046,856,64,1.191556692123413
2047,2332,256,1.3209011554718018
2048,1700,128,1.275301218032837
2049,632,64,1.3786811828613281
2050,1020,64,1.101866602897644
2051,792,64,1.092869520187378
2052,600,64,1.4536980390548706
2053,744,64,1.4338735342025757
2054,2036,128,1.4352108240127563
2055,644,64,0.9919032454490662
2056,664,64,1.421456217765808
2057,956,64,1.2003268003463745
2058,1184,128,1.3413182497024536
2059,500,64,0.9990966320037842
2060,1092,128,1.298977017402649
2061,520,64,1.2467927932739258
2062,576,32,1.1004871129989624
2063,960,128,1.3927098512649536
2064,804,64,1.2935020923614502
2065,748,64,1.154319167137146
2066,1896,128,1.3062124252319336
2067,2484,256,1.438016653060913
2068,88,16,0.7968788743019104
2069,2404,256,1.2696856260299683
2070,1396,128,1.3861020803451538
2071,488,64,1.2748085260391235
2072,792,64,1.2297968864440918
2073,792,64,1.130802035331726
2074,1136,128,1.0947819948196411
2075,336,32,1.0807238817214966
2076,1164,128,1.4687268733978271
2077,752,64,1.185427188873291
2078,772,64,1.13777494430542
2079,1088,128,1.2272298336029053
2080,496,32,1.0197336673736572
2081,1020,128,1.2426687479019165
2082,1500,128,1.2262006998062134
2083,840,64,1.0389783382415771
