Episode,Action,Legal Moves,Q-Values,Reward,Total Reward,State,Next State,Done
1,1,3,"[0, 1, 2, 3]","[1.1225217580795288, -0.2631537914276123, 0.040723368525505066, -0.9505345821380615]",1.7,25.2,"[[ 2  4  0  0]
 [ 4  2  0  0]
 [ 4  2 32  0]
 [ 2  8  8  2]]","[[ 0  0  0  0]
 [ 2  4  0  0]
 [ 8  4 32  2]
 [ 2  8  8  2]]",False
1,1,0,"[0, 1, 2, 3]","[1.0844593048095703, -0.21685314178466797, 0.07583138346672058, -0.9529557228088379]",2.1,27.3,"[[ 0  0  0  0]
 [ 2  4  0  0]
 [ 8  4 32  2]
 [ 2  8  8  2]]","[[ 0  0  0  0]
 [ 2  4  0  0]
 [ 8  4 32  2]
 [ 2 16  2  2]]",False
1,1,3,"[0, 1, 2, 3]","[1.2885786294937134, -0.2419794797897339, 0.19632551074028015, -1.1578593254089355]",1.7,29.0,"[[ 0  0  0  0]
 [ 2  4  0  0]
 [ 8  4 32  2]
 [ 2 16  2  2]]","[[ 0  0  0  0]
 [ 2  2  0  0]
 [ 8  8 32  0]
 [ 2 16  2  4]]",False
1,1,0,"[0, 1, 2]","[1.2155123949050903, -0.31792891025543213, 0.20629513263702393, -1.1348016262054443]",2.5,31.5,"[[ 0  0  0  0]
 [ 2  2  0  0]
 [ 8  8 32  0]
 [ 2 16  2  4]]","[[ 2  0  0  0]
 [ 4  0  0  0]
 [16 32  0  0]
 [ 2 16  2  4]]",False
1,1,2,"[1, 2]","[0.4383871555328369, 0.05541682243347168, 0.03390002250671387, -0.5181857347488403]",0.5,32.0,"[[ 2  0  0  0]
 [ 4  0  0  0]
 [16 32  0  0]
 [ 2 16  2  4]]","[[ 0  2  0  2]
 [ 0  0  0  4]
 [ 0  0 16 32]
 [ 2 16  2  4]]",False
1,1,0,"[0, 1, 2, 3]","[0.8530721664428711, 0.16490089893341064, 0.28979218006134033, -0.7121779918670654]",0.9,32.9,"[[ 0  2  0  2]
 [ 0  0  0  4]
 [ 0  0 16 32]
 [ 2 16  2  4]]","[[ 4  0  0  0]
 [ 4  0  0  2]
 [16 32  0  0]
 [ 2 16  2  4]]",False
1,1,3,"[0, 1, 2, 3]","[0.44737356901168823, 0.05477941036224365, 0.040854692459106445, -0.5200284719467163]",1.3,34.199999999999996,"[[ 4  0  0  0]
 [ 4  0  0  2]
 [16 32  0  0]
 [ 2 16  2  4]]","[[ 0  0  0  2]
 [ 8  0  0  0]
 [16 32  0  2]
 [ 2 16  2  4]]",False
1,1,3,"[0, 1, 2, 3]","[0.4868461489677429, 0.0972064733505249, 0.044158220291137695, -0.5336772203445435]",0.9,35.099999999999994,"[[ 0  0  0  2]
 [ 8  0  0  0]
 [16 32  0  2]
 [ 2 16  2  4]]","[[ 0  0  0  0]
 [ 8  2  0  0]
 [16 32  0  4]
 [ 2 16  2  4]]",False
1,1,2,"[0, 1, 2, 3]","[0.49615317583084106, 0.10455858707427979, 0.05665016174316406, -0.5295034050941467]",0.5,35.599999999999994,"[[ 0  0  0  0]
 [ 8  2  0  0]
 [16 32  0  4]
 [ 2 16  2  4]]","[[ 2  0  0  0]
 [ 0  0  8  2]
 [ 0 16 32  4]
 [ 2 16  2  4]]",False
1,1,1,"[0, 1, 2, 3]","[0.9746447205543518, -0.17353522777557373, 0.22185781598091125, -0.90131676197052]",4.9,40.49999999999999,"[[ 2  0  0  0]
 [ 0  0  8  2]
 [ 0 16 32  4]
 [ 2 16  2  4]]","[[ 4 32  8  2]
 [ 2  0 32  8]
 [ 0  0  2  0]
 [ 0  0  0  0]]",False
1,1,0,"[0, 2, 3]","[1.1292859315872192, -0.3920400142669678, 0.1719067394733429, -1.0555379390716553]",0.5,40.99999999999999,"[[ 4 32  8  2]
 [ 2  0 32  8]
 [ 0  0  2  0]
 [ 0  0  0  0]]","[[ 4 32  8  2]
 [ 2 32  8  0]
 [ 2  0  0  0]
 [ 0  4  0  0]]",False
1,1,2,"[0, 1, 2, 3]","[0.7169246673583984, -0.000863492488861084, 0.19041375815868378, -0.7063441276550293]",0.5,41.49999999999999,"[[ 4 32  8  2]
 [ 2 32  8  0]
 [ 2  0  0  0]
 [ 0  4  0  0]]","[[ 4 32  8  2]
 [ 0  2 32  8]
 [ 0  0  0  2]
 [ 0  2  0  4]]",False
1,1,2,"[0, 1, 2, 3]","[1.052951455116272, -0.27451229095458984, 0.2247610241174698, -0.9963943362236023]",0.5,41.99999999999999,"[[ 4 32  8  2]
 [ 0  2 32  8]
 [ 0  0  0  2]
 [ 0  2  0  4]]","[[ 4 32  8  2]
 [ 0  2 32  8]
 [ 0  2  0  2]
 [ 0  0  2  4]]",False
1,1,1,"[0, 1, 2, 3]","[1.087363839149475, -0.24064230918884277, 0.23462189733982086, -0.9952970743179321]",0.9,42.89999999999999,"[[ 4 32  8  2]
 [ 0  2 32  8]
 [ 0  2  0  2]
 [ 0  0  2  4]]","[[ 4 32  8  2]
 [ 0  4 32  8]
 [ 0  0  2  2]
 [ 0  0  2  4]]",False
1,1,3,"[0, 1, 2, 3]","[1.1005960702896118, -0.2823488712310791, 0.24056273698806763, -1.0418213605880737]",0.9,43.79999999999999,"[[ 4 32  8  2]
 [ 0  4 32  8]
 [ 0  0  2  2]
 [ 0  0  2  4]]","[[ 0  2  0  2]
 [ 0  0  8  8]
 [ 0 32 32  2]
 [ 4  4  4  4]]",False
1,1,2,"[0, 1, 2, 3]","[0.9774912595748901, -0.7355263233184814, 0.0985029935836792, -1.208736777305603]",10.6,54.39999999999999,"[[ 0  2  0  2]
 [ 0  0  8  8]
 [ 0 32 32  2]
 [ 4  4  4  4]]","[[ 0  0  0  4]
 [ 0  0  0 16]
 [ 0  0 64  2]
 [ 2  0  8  8]]",False
1,1,0,"[0, 1, 2]","[1.4816739559173584, -0.3881990909576416, -0.11806249618530273, -1.221889615058899]",2.2,56.599999999999994,"[[ 0  0  0  4]
 [ 0  0  0 16]
 [ 0  0 64  2]
 [ 2  0  8  8]]","[[ 4  0  0  0]
 [16  0  0  0]
 [64  2  2  0]
 [ 2 16  0  0]]",False
1,1,3,"[0, 1, 2, 3]","[1.1089352369308472, 0.2177223563194275, 0.2828410565853119, -1.0992867946624756]",0.6000000000000001,57.199999999999996,"[[ 4  0  0  0]
 [16  0  0  0]
 [64  2  2  0]
 [ 2 16  0  0]]","[[ 4  0  0  0]
 [16  2  0  0]
 [64  2  0  0]
 [ 2 16  2  0]]",False
1,1,3,"[1, 2, 3]","[1.0945055484771729, 0.225982666015625, 0.32771730422973633, -1.1116636991500854]",1.0,58.199999999999996,"[[ 4  0  0  0]
 [16  2  0  0]
 [64  2  0  0]
 [ 2 16  2  0]]","[[ 4  0  0  0]
 [16  0  2  0]
 [64  4  0  0]
 [ 2 16  2  0]]",False
1,1,0,"[0, 1, 2, 3]","[1.0819975137710571, 0.2206498384475708, 0.3165245056152344, -1.1121424436569214]",0.6000000000000001,58.8,"[[ 4  0  0  0]
 [16  0  2  0]
 [64  4  0  0]
 [ 2 16  2  0]]","[[ 4  0  0  0]
 [16  2  0  0]
 [64  4  0  2]
 [ 2 16  2  0]]",False
1,1,1,"[0, 1, 2, 3]","[1.0746046304702759, 0.22689902782440186, 0.32460689544677734, -1.0931471586227417]",0.6000000000000001,59.4,"[[ 4  0  0  0]
 [16  2  0  0]
 [64  4  0  2]
 [ 2 16  2  0]]","[[ 4  2  2  2]
 [16  4  0  0]
 [64 16  0  0]
 [ 2  0  2  0]]",False
1,1,3,"[0, 1, 2, 3]","[0.6958025693893433, 0.47816991806030273, 0.25271719694137573, -0.7557305097579956]",1.0,60.4,"[[ 4  2  2  2]
 [16  4  0  0]
 [64 16  0  0]
 [ 2  0  2  0]]","[[ 4  0  0  2]
 [16  2  0  0]
 [64  4  0  0]
 [ 2 16  4  2]]",False
1,1,2,"[0, 1, 2, 3]","[0.7401071786880493, 0.5490843057632446, 0.36833080649375916, -0.723823070526123]",0.6000000000000001,61.0,"[[ 4  0  0  2]
 [16  2  0  0]
 [64  4  0  0]
 [ 2 16  4  2]]","[[ 0  2  4  2]
 [ 0  0 16  2]
 [ 0  0 64  4]
 [ 2 16  4  2]]",False
1,1,0,"[0, 1, 3]","[1.3869507312774658, 1.0400434732437134, 0.6979803442955017, -1.3407706022262573]",0.6000000000000001,61.6,"[[ 0  2  4  2]
 [ 0  0 16  2]
 [ 0  0 64  4]
 [ 2 16  4  2]]","[[ 2  4  2  2]
 [16  2  0  0]
 [64  4  0  0]
 [ 2 16  4  2]]",False
1,1,1,"[0, 1, 2, 3]","[0.6965394616127014, 0.514965295791626, 0.3534519672393799, -0.6486372351646423]",1.0,62.6,"[[ 2  4  2  2]
 [16  2  0  0]
 [64  4  0  0]
 [ 2 16  4  2]]","[[ 2  4  2  4]
 [16  2  4  0]
 [64  4  0  2]
 [ 2 16  0  0]]",False
1,1,0,"[0, 1, 2, 3]","[0.7483781576156616, 0.5997740626335144, 0.4710882902145386, -0.6157317161560059]",0.6000000000000001,63.2,"[[ 2  4  2  4]
 [16  2  4  0]
 [64  4  0  2]
 [ 2 16  0  0]]","[[ 2  4  2  4]
 [16  2  4  0]
 [64  4  2  0]
 [ 2 16  0  2]]",False
1,1,3,"[0, 1, 2, 3]","[0.846179187297821, 0.6962532997131348, 0.5238643884658813, -0.6886186003684998]",0.6000000000000001,63.800000000000004,"[[ 2  4  2  4]
 [16  2  4  0]
 [64  4  2  0]
 [ 2 16  0  2]]","[[ 2  4  0  0]
 [16  2  2  2]
 [64  4  4  4]
 [ 2 16  2  2]]",False
1,1,0,"[0, 1, 2]","[1.0120949745178223, 0.8327892422676086, 0.6508570313453674, -0.756984293460846]",2.2,66.0,"[[ 2  4  0  0]
 [16  2  2  2]
 [64  4  4  4]
 [ 2 16  2  2]]","[[ 2  4  0  0]
 [16  4  2  0]
 [64  8  4  0]
 [ 2 16  4  2]]",False
1,1,2,"[1, 2, 3]","[1.2969480752944946, 1.0927618741989136, 0.8050373196601868, -0.8243801593780518]",0.6000000000000001,66.6,"[[ 2  4  0  0]
 [16  4  2  0]
 [64  8  4  0]
 [ 2 16  4  2]]","[[ 0  0  2  4]
 [ 2 16  4  2]
 [ 0 64  8  4]
 [ 2 16  4  2]]",False
1,1,1,"[0, 1, 3]","[1.6485220193862915, 1.4495594501495361, 0.976873517036438, -0.7455344796180725]",1.0,67.6,"[[ 0  0  2  4]
 [ 2 16  4  2]
 [ 0 64  8  4]
 [ 2 16  4  2]]","[[ 4 16  2  4]
 [ 0 64  4  2]
 [ 0 16  8  4]
 [ 2  0  4  2]]",False
1,1,2,"[0, 1, 2, 3]","[1.206263780593872, 1.0541412830352783, 0.7656992077827454, -0.5736420750617981]",0.6000000000000001,68.19999999999999,"[[ 4 16  2  4]
 [ 0 64  4  2]
 [ 0 16  8  4]
 [ 2  0  4  2]]","[[ 4 16  2  4]
 [ 2 64  4  2]
 [ 0 16  8  4]
 [ 0  2  4  2]]",False
